contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
FB230120P00230000,2022-01-03 19:07:08+00:00,230.0,9.45,9.15,9.45,-0.26000023,-2.6776543,9,2945,0.3857483300781249,False,REGULAR,USD
FB230120P00235000,2022-01-03 17:49:34+00:00,235.0,10.33,9.95,10.3,0.029999733,0.29125953,6,1038,0.38196418823242184,False,REGULAR,USD
FB230120P00240000,2022-01-03 15:35:29+00:00,240.0,10.95,10.85,11.25,0.28999996,2.7204502,8,1746,0.3788209091186523,False,REGULAR,USD
FB230120P00245000,2022-01-03 15:36:06+00:00,245.0,11.95,11.8,12.1,0.4499998,3.913042,6,1634,0.3737245245361328,False,REGULAR,USD
FB230120P00250000,2022-01-03 20:56:03+00:00,250.0,13.0,12.45,13.15,-0.5,-3.7037036,44,6631,0.37047443496704097,False,REGULAR,USD
FB230120P00255000,2022-01-03 18:27:10+00:00,255.0,14.3,13.85,14.3,0.06000042,0.42135128,274,3651,0.3676821044921875,False,REGULAR,USD
FB230120P00260000,2022-01-03 18:39:07+00:00,260.0,15.4,14.95,15.4,0.019999504,0.13003579,418,4382,0.363638565826416,False,REGULAR,USD
FB230120P00265000,2022-01-03 18:01:45+00:00,265.0,16.55,15.65,16.6,-0.15000153,-0.8982127,125,3051,0.3600375276184082,False,REGULAR,USD
FB230120P00270000,2022-01-03 19:00:02+00:00,270.0,17.8,17.45,17.9,0.79999924,4.705878,305,5900,0.35681795532226557,False,REGULAR,USD
FB230120P00275000,2022-01-03 18:42:08+00:00,275.0,19.2,18.8,19.4,-0.54999924,-2.7848063,188,2982,0.35488010848999013,False,REGULAR,USD
FB230120P00280000,2022-01-03 20:59:09+00:00,280.0,20.55,19.65,20.8,-0.20000076,-0.9638591,25,4521,0.351294328918457,False,REGULAR,USD
FB230120P00285000,2022-01-03 17:24:13+00:00,285.0,22.4,21.75,22.4,0.32999992,1.4952421,15,1081,0.34889872299194336,False,REGULAR,USD
FB230120P00290000,2022-01-03 18:33:27+00:00,290.0,23.85,23.4,23.85,-0.39999962,-1.649483,115,2015,0.344534752960205,False,REGULAR,USD
FB230120P00295000,2022-01-03 20:22:28+00:00,295.0,25.0,25.1,25.65,-0.11000061,-0.43807492,15,1650,0.342581647491455,False,REGULAR,USD
FB230120P00300000,2022-01-03 19:45:17+00:00,300.0,27.0,26.85,27.5,-1.3799992,-4.8625765,16,9412,0.3403691452026367,False,REGULAR,USD
FB230120P00305000,2022-01-03 20:10:33+00:00,305.0,28.87,28.75,29.25,-1.4099998,-4.6565385,19,1095,0.33670707244873044,False,REGULAR,USD
FB230120P00310000,2022-01-03 20:41:19+00:00,310.0,30.65,30.7,31.35,-0.55000114,-1.7628242,21,9601,0.33521172607421873,False,REGULAR,USD
FB230120P00315000,2022-01-03 20:02:43+00:00,315.0,32.98,32.8,33.35,-0.11999893,-0.36253455,15,2495,0.33228206787109377,False,REGULAR,USD
FB230120P00320000,2022-01-03 20:02:43+00:00,320.0,35.16,35.0,35.5,-1.8199997,-4.9215784,14,2527,0.3299017205810546,False,REGULAR,USD
FB230120P00325000,2022-01-03 17:24:15+00:00,325.0,37.85,37.2,37.85,-0.6000023,-1.560474,14,3315,0.32839111557006834,False,REGULAR,USD
FB230120P00330000,2022-01-03 18:04:08+00:00,330.0,40.0,39.6,40.15,-0.8499985,-2.0807798,14,4224,0.3258734405517578,False,REGULAR,USD
FB230120P00335000,2022-01-03 17:24:35+00:00,335.0,42.65,42.05,42.75,-1.3499985,-3.0681784,17,1940,0.3249579223632812,False,REGULAR,USD
FB230120P00340000,2022-01-03 20:32:23+00:00,340.0,44.22,44.6,45.4,-0.62999725,-1.4046762,38,7509,0.32378300735473625,True,REGULAR,USD
FB230120P00345000,2022-01-03 15:35:57+00:00,345.0,47.1,47.25,49.3,-0.70000076,-1.4644368,5,759,0.3310766355895996,True,REGULAR,USD
FB230120P00350000,2022-01-03 20:59:00+00:00,350.0,50.65,50.0,52.1,0.70000076,1.401403,16,2661,0.32973387557983397,True,REGULAR,USD
FB230120P00355000,2022-01-03 16:42:12+00:00,355.0,53.36,52.8,53.4,0.6100006,1.1563993,16,506,0.3169623968505859,True,REGULAR,USD
FB230120P00360000,2022-01-03 15:35:45+00:00,360.0,55.45,55.65,56.35,-0.75,-1.3345196,4,1071,0.3155433436584472,True,REGULAR,USD
FB230120P00365000,2021-12-31 16:53:08+00:00,365.0,58.6,58.65,59.35,0.0,0.0,2,427,0.31390304023742677,True,REGULAR,USD
FB230120P00370000,2021-12-30 15:49:56+00:00,370.0,59.66,60.1,62.55,0.0,0.0,9,1493,0.313132479095459,True,REGULAR,USD
FB230120P00375000,2021-12-30 19:37:56+00:00,375.0,62.2,65.0,65.8,0.0,0.0,10,205,0.3121711849975586,True,REGULAR,USD
FB230120P00380000,2022-01-03 14:46:46+00:00,380.0,69.02,68.25,68.95,2.5,3.7582684,1,807,0.30989764816284177,True,REGULAR,USD
FB230120P00385000,2021-12-29 20:31:07+00:00,385.0,70.81,71.7,72.45,0.0,0.0,5,440,0.3096687686157227,True,REGULAR,USD
FB230120P00390000,2021-12-15 20:53:05+00:00,390.0,76.55,75.05,75.75,0.0,0.0,3,332,0.3073952317810058,True,REGULAR,USD
FB230120P00395000,2021-12-07 14:45:37+00:00,395.0,92.5,78.5,79.5,0.0,0.0,1,186,0.30797505996704094,True,REGULAR,USD
FB230120P00400000,2022-01-03 16:02:44+00:00,400.0,82.85,82.2,83.0,4.0,5.072923,1,2126,0.3061440235900879,True,REGULAR,USD
FB230120P00405000,2021-12-30 19:11:59+00:00,405.0,82.38,85.85,86.75,0.0,0.0,1,144,0.30573204040527346,True,REGULAR,USD
FB230120P00410000,2022-01-03 14:46:46+00:00,410.0,90.27,89.7,90.45,-7.4900055,-7.661626,1,477,0.30441979766845706,True,REGULAR,USD
FB230120P00415000,2022-01-03 17:37:41+00:00,415.0,93.8,91.5,94.3,-12.199997,-11.509431,1,76,0.30380945220947264,True,REGULAR,USD
FB230120P00420000,2021-12-29 20:40:49+00:00,420.0,95.46,95.5,98.25,0.0,0.0,7,213,0.3035500553894042,True,REGULAR,USD
FB230120P00425000,2021-12-06 16:04:55+00:00,425.0,122.2,99.5,102.15,0.0,0.0,2,50,0.302390399017334,True,REGULAR,USD
FB230120P00430000,2021-12-21 19:00:10+00:00,430.0,110.71,103.5,106.2,0.0,0.0,4,76,0.30203945037841795,True,REGULAR,USD
FB230120P00435000,2021-12-20 18:40:20+00:00,435.0,122.75,107.5,110.35,0.0,0.0,27,146,0.30214626083374024,True,REGULAR,USD
FB230120P00440000,2021-12-29 20:07:43+00:00,440.0,111.35,113.4,114.45,0.0,0.0,1,181,0.3013680703735352,True,REGULAR,USD
FB230120P00445000,2021-12-20 18:40:27+00:00,445.0,131.2,117.65,118.65,0.0,0.0,8,226,0.3010628976440429,True,REGULAR,USD
FB230120P00450000,2022-01-03 15:41:46+00:00,450.0,121.49,120.0,122.9,0.29000092,0.2392747,20,256,0.3008187594604492,True,REGULAR,USD
FB230120P00460000,2021-12-20 15:20:48+00:00,460.0,144.5,128.5,131.25,0.0,0.0,6,145,0.2974923767089843,True,REGULAR,USD
FB230120P00470000,2021-12-20 16:51:28+00:00,470.0,152.05,139.35,140.2,0.0,0.0,19,171,0.2987741021728515,True,REGULAR,USD
FB230120P00480000,2022-01-03 20:41:24+00:00,480.0,147.5,148.25,149.1,3.2899933,2.2813904,1,140,0.2980722048950195,True,REGULAR,USD
FB230120P00490000,2021-12-17 14:46:46+00:00,490.0,164.3,157.3,158.3,0.0,0.0,1,138,0.29958280990600583,True,REGULAR,USD
FB230120P00500000,2022-01-03 19:13:43+00:00,500.0,166.75,166.3,167.55,5.9799957,3.7195966,30,1384,0.30054410400390624,True,REGULAR,USD
FB230120P00510000,2021-12-02 15:20:25+00:00,510.0,204.7,177.65,179.4,0.0,0.0,7,69,0.3346624151611328,True,REGULAR,USD
FB230120P00520000,2021-12-06 20:20:00+00:00,520.0,204.0,185.1,186.25,0.0,0.0,15,354,0.3018258294677735,True,REGULAR,USD
FB230120P00530000,2021-12-09 20:39:16+00:00,530.0,202.55,192.5,196.5,0.0,0.0,37,84,0.31510084320068354,True,REGULAR,USD
FB230120P00540000,2021-12-31 17:07:02+00:00,540.0,202.6,202.1,206.0,0.0,0.0,15,509,0.31629101684570304,True,REGULAR,USD
FB230120P00550000,2021-11-23 18:48:21+00:00,550.0,220.05,216.5,217.95,0.0,0.0,35,127,0.35477329803466784,True,REGULAR,USD
FB230120P00560000,2021-11-19 18:32:58+00:00,560.0,220.0,226.5,231.5,0.0,0.0,2,139,0.4094297338867187,True,REGULAR,USD
FB230120P00570000,2021-11-22 18:46:43+00:00,570.0,230.1,240.85,242.15,0.0,0.0,36,55,0.426336303100586,True,REGULAR,USD
FB230120P00580000,2021-12-31 17:17:16+00:00,580.0,241.55,241.15,244.5,0.0,0.0,10,67,0.32166205688476557,True,REGULAR,USD
FB230120P00590000,2021-11-24 20:36:07+00:00,590.0,252.3,255.5,257.15,0.0,0.0,3,63,0.37720349365234374,True,REGULAR,USD
FB230120P00600000,2021-12-31 16:18:47+00:00,600.0,260.9,260.55,264.0,0.0,0.0,2,422,0.32520206054687495,True,REGULAR,USD
FB230120P00650000,2022-01-03 19:13:43+00:00,650.0,311.73,311.45,312.85,7.0599976,2.3172605,20,906,0.32483585327148434,True,REGULAR,USD
FB230120P00700000,2022-01-03 14:33:36+00:00,700.0,361.0,359.5,363.35,12.0,3.4383953,1,854,0.37116107360839845,True,REGULAR,USD
